ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Widget,Start Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:32,https://data.museumplantinmoretus.be/ark:/11975/775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,Akten,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""17b54bb1-7d62-4e95-b319-27d6478c065c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bd5e4ece-c7aa-4465-9301-699a47917aa1"", ""inverseOntologyProperty"": """"}]"
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1715,No Copyright - Public Domain Mark 1.0,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_CreationActors,,,au::106905,,,,mpmak,,,,,,,mpm,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,av,,au::106905:1,au::106905g:1,,,,,Tekstdrager,originators (administrative),,"dlod={""suggest"":[""/agents/corporate_entities/11438835"",""au::106905"",""au::106905:1"",""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""Officina Plantiniana""],""name"":""Officina Plantiniana"",""ark"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""uri"":""/agents/corporate_entities/11438835"",""id"":""au::106905:1"",""isCapacity"":false}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17XX,centuries,centuries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transcripts,Ordonnantie J,Nederlands,remarks,c:lvd:109739,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000023,referentienummer,False,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:32,brocade id,False,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:32/N,brocade url,False,,,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e5edfdc6-f837-59b8-ae5d-9a74cd158a78"", ""ontologyProperty"": """", ""resourceXresourceId"": ""11cbe77e-6925-4f1a-a8b7-086b15cd03b8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordonnantien voor den letterzetter in de lettercamer van de Plantijnsche druckereye,titles proper,Dutch (language),,,,
775c3b3b-1bd0-5ca9-b4bc-f040792ccbac,tg:mpmak:32,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ordonnantie voor de letterzetters van de Plantijnse drukkerij,constructed titles,Dutch (language),,,,
